|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|        sky|       ra|       dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|                                    flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|     float|     float|     float|    float|         float|        float|     float|         float|         float|      float|    float|     float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|                                                  char|           char|            char|
          1.9    27.23666  80.68958 298.54657  115.48787    0.3703586   0.35720292  24.805883        1.0  0.3637107   0.585687  105.28967  25.310762 2.4765759   0.0069004297   0.007948568  115.49174   -0.021677963   -0.014984401    7.726266 208.95299 -26.464388 2083m258    1 2083m258w1o0039011e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  17.343658   0.23689663                 5                                          circular halo                                  
         1.10   29.818151 66.960266 300.89093 109.200584    0.3896712   0.37655413  24.729126  0.9999999 0.45451528   0.517661  96.305214  25.222187 2.4677925   0.0067772865   0.008591614  109.19854   -0.020531297    -0.01294878     7.75504 208.95105 -26.474882 2083m258    1 2083m258w1o0045932e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  17.404438    0.2502087                 5                                          circular halo                                  
         1.11   31.485844 74.256836 318.51086  194.26102   0.23684587   0.23152791  26.813465  1.0000001   0.409171 0.46559078   196.9508  27.332497 2.4760246   0.0007573366  0.0050345147  194.18533   -0.019256575   -0.013479183   6.1533766 208.93599 -26.469374 2083m258    1 2083m258w1o0038984e000    8       1           36          0     0       1 55220.625 55223.074 55221.848  16.779036   0.15082474               2,5                            optical ghost,circular halo                                  
         1.12    35.07065  82.86457 317.79077  115.42026   0.39287466    0.3784588    26.3368  0.9999999  0.5997078  0.3537094  111.84781  26.857473   2.47018    0.002739787   0.008503822  115.42167    -0.18389077    -0.13941899    6.463463 208.93657 -26.462797 2083m258    1 2083m258w1o0032477e000    8       1           32          0     0       1 55220.625 55223.074 55221.848  17.344296    0.2521845                 5                                          circular halo                                  
         1.13   35.095005 63.514297 310.60175  110.14671   0.39659604   0.39202377  25.229097        1.0  1.6811372  0.4583522 101.298065  25.729605 2.4774022    0.020051599   0.009361634  109.69491    -0.57046235      -0.500363   7.3568177 208.94278 -26.477549 2083m258    1 2083m258w1o0032400e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  17.395071   0.25317907                 5                                          circular halo                                  
         1.14   37.476788  82.35694 295.21243   357.2028   0.12209369   0.11566229  25.002802        1.0  0.2614176  0.8351085  349.03976  25.491322 2.4729962   0.0008737445   0.002571979  357.21765    0.005367335    0.012358999    7.717083 208.95583 -26.463102 2083m258    1 2083m258w1o0001228e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  16.117712    0.0761218                 5                                          circular halo                                  
         1.15   38.384987  79.92844 320.50394   124.1232   0.37429386   0.35457265  26.666668  0.9999998 0.87526184 0.32022333  141.94398  27.187092 2.4740474    0.011723936   0.008346027  124.41643     0.09335777     -0.0827277   6.0027766 208.93427  -26.46505 2083m258    1 2083m258w1o0032467e000    8       1           36          0     0       1 55220.625 55223.074 55221.848  17.265368   0.23695154               2,5                            optical ghost,circular halo                                  
         1.16   39.756565 80.207664 293.39212  179.43472    0.2383528   0.22968085  24.837776  0.9999998    0.28802 0.68526554   166.7339   25.33107 2.4745908  -0.0006713867  0.0050745625  179.44666    0.012133849   0.0017951832   7.6926727  208.9574 -26.464737 2083m258    1 2083m258w1o0032466e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  16.865234    0.1512612                 5                                          circular halo                                  
         1.17    42.73492  75.93444 322.70718  106.89109    0.4261147    0.4116721  26.380201        1.0 0.56942326 0.28341976  128.41345   26.89741 2.4714231    0.017128468   0.010013774 106.927925    -0.07540332   -0.115398616    5.565193  208.9324 -26.468107 2083m258    1 2083m258w1o0032455e000    8       1           36          0     0       1 55220.625 55223.074 55221.848  17.427647   0.27360246               2,5                            optical ghost,circular halo                                  
         1.18    51.08914  64.86835 292.14337   164.5356   0.26056942   0.25311399  25.079397        1.0 0.68291557  0.6178863  157.17418  25.567719 2.4689143   0.0031204224   0.005775233   164.8531   -0.061693296    0.090934545    7.236949 208.95851 -26.476448 2083m258    1 2083m258w1o0045929e000    9       1           32          0     0       1 55220.625 55223.074 55221.848   16.95935   0.16679353                 5                                          circular halo                                  
         1.19   52.044796 88.151085 292.81647  173.97879    0.2464642   0.23759708  25.304184        1.0  0.4007156  0.8374312  170.59807  25.802454 2.4698308   6.735325e-06  0.0054040533  173.97482  -0.0043535223   -0.015217331   7.7849154 208.95786  -26.45867 2083m258    1 2083m258w1o0001349e000    8       1           32          0     0       1 55220.625 55223.074 55221.848   16.89876   0.15904175                 5                                          circular halo                                  
         1.20   52.475315  57.42857 312.31107  231.65219   0.18747452   0.18367535  25.283182        1.0 0.67513764 0.68110925  229.37552    25.7887 2.4756937 -0.00028562546  0.0039282828  231.77538    0.029040974     0.04355159    6.893672 208.94135 -26.482204 2083m258    1 2083m258w1o0032371e000    9       1           32          0     0       1 55220.625 55223.074 55221.848   16.58791   0.11897427                 5                                          circular halo                                  
         1.21    53.07314  61.00798  294.7698  376.52103  0.113983005  0.110167764  25.003126  0.9999999  1.3069067 0.52431065   363.2135  25.490019 2.4699159   0.0052782893   0.002498288  376.54785    0.003964029   -0.007734845   7.0884223  208.9563 -26.479406 2083m258    1 2083m258w1o0038935e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  16.060528  0.072205245                 5                                          circular halo                                  
         1.22    53.56509  85.93715 323.80707  2636.1335  0.017772073  0.017085312  27.933489        1.0  0.6639463  0.9172752  2643.3733  28.480051 2.4693038 -0.00026595592 0.00040510308  2636.1055  -0.0029314246    -0.00764297   5.8625784 208.93143 -26.460472 2083m258    1 2083m258w1o0001307e000    8       1           36          0     0       1 55220.625 55223.074 55221.848  13.947581  0.011505354               2,5                            optical ghost,circular halo                                  
         1.23     56.3969 61.841263 292.14023  277.09763   0.15531327   0.14911523  24.894833  0.9999999  0.5391132  0.4986712  270.07895  25.379587 2.4691439   0.0058676004   0.003377607  277.19455    -0.09389381    -0.03432406   7.0200596 208.95853  -26.47876 2083m258    1 2083m258w1o0038939e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  16.393417   0.09780777                 5                                          circular halo                                  
         1.24    56.83559  65.82237 289.06393  107.00288   0.39800993   0.38359168  24.726807        1.0  0.3345261 0.41105783   96.48145  25.214588 2.4684162   0.0013536215   0.008634371  107.04271     0.07915687    -0.10307347   7.1820526 208.96114 -26.475708 2083m258    1 2083m258w1o0038956e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  17.426512    0.2555126                 5                                          circular halo                                  
         1.25   58.461643  57.04066 297.16565  135.69502   0.31394348   0.30182794  24.734743        1.0   0.720824  0.6256827  117.42854  25.222694 2.4686992     0.00784266    0.00696113   135.6942  -0.0013315894  -0.0064042993    6.910964 208.95427 -26.482445 2083m258    1 2083m258w1o0038915e000    9       1           32          0     0       1 55220.625 55223.074 55221.848   17.16859   0.20014675                 5                                          circular halo                                  
         1.26   59.523094  59.38614 293.05515  1173.2687   0.03704818   0.03553228  25.507647        1.0 0.88817585  0.8772205  1149.0378  26.002586 2.4709287  0.00036919117  0.0008176662  1173.3733    0.026360458    0.017660685   6.8518524 208.95776 -26.480639 2083m258    1 2083m258w1o0000898e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  14.826507  0.023608392                 5                                          circular halo                                  
         1.27   59.911007  92.93019  293.6913  448.67706  0.095458284   0.09310662  25.049665        1.0  0.6518626 0.93595964  441.25146  25.548195 2.4717736  -0.0021107793  0.0020769143   448.6607  -0.0022628107   -0.004740174   7.7042294 208.95708 -26.455023 2083m258    1 2083m258w1o0001418e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  15.870165   0.06067978                 5                                          circular halo                                  
         1.28   60.813908 62.966564 289.15405  122.16451   0.35007593   0.33682504  24.788877  0.9999999  0.6892498  0.5725094  115.51269   25.27418 2.4684703   0.0065795183   0.007704648 122.017715     0.34783915    -0.01273545   6.9570837 208.96107  -26.47789 2083m258    1 2083m258w1o0045927e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  17.282637   0.22341162                 5                                          circular halo                                  
         1.29   63.798046  61.08847 325.10132    8451.89 0.0059083165  0.005690674  31.155878        1.0  3.5470982  0.9844127   8459.606  31.715021 2.4679275   0.0003924966 0.00014911966   8452.373   0.0003458525  -0.0010243204    4.987728  208.9304 -26.479454 2083m258    1 2083m258w1o0000918e000    8       1           32          0     0       1 55220.625 55223.074 55221.848  12.682615 0.0040023737                 5                                          circular halo                                  
          2.1   1.7095644  75.40636 306.68954  660.90216    0.2568265   0.24279879  91.228226        1.0 0.53264135  0.6576475  629.43317  93.492775 2.7306015    0.008716226   0.005356639  660.82837    0.011828829   -0.006723937    6.018738 208.94606 -26.468452 2083m258    2 2083m258w2o0000995e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  15.449657   0.15083346                 5                                          circular halo                                  
          2.2     8.48914  73.78056 309.49435  346.23132    0.4914038    0.4768757   92.69723        1.0  0.6452479 0.45813888  309.57016   94.94873  2.730524    0.014910936   0.010821201   346.3244   -0.010504365    0.023270473   4.4866443 208.94368 -26.469706 2083m258    2 2083m258w2o0047874e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  16.151585   0.29794684                 5                                          circular halo                                  
          2.3     8.73394  77.58732 309.79608  354.69714   0.49857345   0.47507846   96.33521  1.0000001 0.38431904 0.48993817  297.70663   98.61212 2.7291415   0.0037355423   0.010572954  354.62656  -0.0019542358  -0.0037031842   1.7543656  208.9434 -26.466799 2083m258    2 2083m258w2o0047884e000    8       1           32          0     0       1 55220.625 55223.074 55221.848  16.125357   0.30247393                 5                                          circular halo                                  
          2.4   10.189515 78.304344 304.42728   281.3383    0.5925973    0.5677929    90.7083  0.9999999 0.44856778 0.46924153    254.616   92.97934 2.7310696    0.009504259   0.012610997  281.27438    0.028034724    0.023778832    6.347221 208.94798 -26.466232 2083m258    2 2083m258w2o0047883e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  16.376928    0.3630076                 5                                          circular halo                                  
          2.5   11.930534  74.56601 303.00705  711.23755    0.2405094   0.22991085  93.392555 0.99999994 0.52690876   0.700925  685.67834    95.6276  2.727653   0.0025660992   0.005142698  711.22034   -0.011074501  -0.0021885934   6.9724054  208.9492 -26.469082 2083m258    2 2083m258w2o0000985e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  15.369964   0.14339596                 5                                          circular halo                                  
          2.6   13.700495  80.78984 307.20435  267.50778   0.65883607    0.6203077   98.85071 0.99999994 0.55731505 0.44734222  217.04701  101.23789 2.7274616    0.014742374   0.015343111   267.9216    0.045037337   0.0028030754    5.073105  208.9456 -26.464344 2083m258    2 2083m258w2o0047892e000    6       1           32          0     0       1 55220.625 55223.074 55221.848   16.43166    0.4211271                 5                                          circular halo                                  
          2.7   19.209024  81.84215  310.6854   528.2146   0.33401835   0.32013142   96.21663        1.0 0.42371613  0.6280247  453.65314   98.49487  2.728575  -0.0028921962  0.0070197363   528.1743   -0.020160114    0.081864744  -1.5806837 208.94263 -26.463552 2083m258    2 2083m258w2o0029052e000    8       1           32          0     0       1 55220.625 55223.074 55221.848  15.692974   0.20000361                 5                                          circular halo                                  
          2.8   21.229834  73.67529 299.74365  479.11227   0.35626426    0.3387885   92.18762        1.0 0.80716324  0.6575014    463.179    94.3766 2.7292552  -0.0020971894   0.007389949  478.04526    -0.18535617      -0.060365   7.7783346   208.952  -26.46975 2083m258    2 2083m258w2o0039587e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  15.798906   0.21154721                 5                                          circular halo                                  
          2.9   21.455906 73.452095 314.60452   497.8894    0.3574765   0.34356603   97.35284 0.99999994   0.732434 0.52868515   560.5931   99.63138 2.7317765    0.013117611   0.007879241  497.70975     0.04546759    0.004612252  -3.5838206 208.93932 -26.469975 2083m258    2 2083m258w2o0039581e000    8       1           32          0     0       1 55220.625 55223.074 55221.848  15.757168   0.21506448                 5                                          circular halo                                  
         2.10   22.444202  69.78984  312.6807   363.4618   0.49236408     0.464919  98.383095        1.0  0.5368376  0.4847736  337.22385  100.68551 2.7290788    0.023358643   0.012445879   363.5081   -0.037358206    -0.02320276   0.8188659 208.94098 -26.472765 2083m258    2 2083m258w2o0047863e000    8       1           32          0     0       1 55220.625 55223.074 55221.848  16.098852   0.30140162                 5                                          circular halo                                  
         2.11   23.871384 67.292534   308.863  484.69354   0.34559935   0.33274138  91.282486        1.0  0.5619656 0.65105826  450.65585   93.56367  2.727414 -0.00076276064  0.0072827814  484.64243    0.012536902  -0.0005674695    6.229841 208.94424 -26.474657 2083m258    2 2083m258w2o0000880e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  15.786332   0.20694727                 5                                          circular halo                                  
         2.12    27.97328  80.33201 298.05344  273.08655    0.6091693    0.5824887  90.537544 0.99999994 0.39066592 0.57096994  246.25455   92.76567 2.7271152    0.004377663   0.012902994   273.0656   -0.019544063    0.036210284   7.8067074 208.95341  -26.46466 2083m258    2 2083m258w2o0047891e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  16.409248   0.37409145                 5                                          circular halo                                  
         2.13   28.790306  83.63974 300.21667  243.55191   0.68831176   0.66756785   91.60051  0.9999999 0.77492964  0.5681166  207.64308   93.85565  2.728975   -0.018582106   0.016018499  243.76758       0.277405   -0.067915864   6.8715496 208.95155 -26.462141 2083m258    2 2083m258w2o0052206e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  16.533522   0.42942205                 5                                          circular halo                                  
         2.14   29.904306   69.6332 316.11856  367.26865    0.4819515   0.46233428  96.165436        1.0  0.4563191 0.44282103  467.38272   98.43045 2.7278469  -0.0060189962   0.010141026  367.28058    -0.14275974     0.00921106  -2.6595063 208.93805 -26.472897 2083m258    2 2083m258w2o0039567e000    8       1           32          0     0       1 55220.625 55223.074 55221.848   16.08754   0.29106665                 5                                          circular halo                                  
         2.15   31.223131  85.24309 313.48444  411.07162   0.43253785   0.41503155   97.17343  0.9999999 0.37170827 0.53397846  373.61304   99.49885 2.7307365   0.0048571825   0.009128475  410.96857   -0.012583681   0.0041881944   -7.339604 208.94023 -26.460964 2083m258    2 2083m258w2o0039643e000    8       1           32          0     0       1 55220.625 55223.074 55221.848  15.965206   0.26160544                 5                                          circular halo                                  
         2.16   31.771923  72.88889 318.34564  282.56137   0.63165194     0.602806   96.91174        1.0  0.8335814  0.3130707  690.96484  99.200584 2.7286487   0.0037525892   0.013270201   280.8357     0.38276464     0.40646288  -7.7403097 208.93613 -26.470417 2083m258    2 2083m258w2o0047870e000    8       1           36          0     0       1 55220.625 55223.074 55221.848  16.372217   0.38810867               2,5                            optical ghost,circular halo                                  
         2.17   33.582893  82.95586 317.06946   290.4036   0.60770965   0.58200794  96.140465  1.0000001  0.6640864 0.33822975    505.022   98.47013  2.725021    0.020645559  0.0146494275  290.33176    -0.04264505    0.015062385  -14.807645 208.93718 -26.462725 2083m258    2 2083m258w2o0052205e000    8       1           36          0     0       1 55220.625 55223.074 55221.848  16.342495    0.3735108               2,5                            optical ghost,circular halo                                  
         2.18    35.15159 63.100914 308.58246  298.37003   0.56738126    0.5439853   92.25008        1.0  0.5328343 0.54335696  271.12134   94.50267 2.7293139    0.010186732   0.012257728   299.3528    -0.17095022   -0.122464314   7.2911067  208.9445 -26.477858 2083m258    2 2083m258w2o0039529e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  16.313112   0.34704322                 5                                          circular halo                                  
         2.19   36.090084 69.885956 318.87906   219.4649    0.8046506   0.77775246   96.71477        1.0 0.67838955 0.28672796   620.0222   99.00884 2.7257295  -0.0010032654   0.017260052  219.36624     0.48759317     0.12463548  -6.1378784 208.93568 -26.472713 2083m258    2 2083m258w2o0047867e000    8       1           36          0     0       1 55220.625 55223.074 55221.848  16.646587      0.51364               2,5                            optical ghost,circular halo                                  
         2.20   37.997116  82.11057 294.86765   716.8367   0.23433107   0.22301808   91.20117        1.0  1.0561775  0.8422852    695.456   93.39909 2.7258248    0.008979559   0.005089008   716.8364   0.0031370884  -0.0026994227    8.579626 208.95613  -26.46329 2083m258    2 2083m258w2o0001076e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  15.361449    0.1388879                 5                                          circular halo                                  
         2.21   38.037292 62.849884  312.0121  278.78967    0.6066979    0.5737641   91.19548        1.0 0.37336767 0.48944128  245.40875   93.46523 2.7253695     0.00650239  0.0129539315  278.95267    0.044988807    -0.11165541   4.9115243 208.94157 -26.478062 2083m258    2 2083m258w2o0039530e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  16.386808   0.36870617                 5                                          circular halo                                  
         2.22   38.525345  66.28832 317.44632  219.89124    0.8032913    0.7686772   96.08584        1.0 0.31567302 0.35711116   270.3099   98.37642 2.7310348   0.0014492273   0.016602546   219.9148     -0.2018112     0.24438167  -1.0140635 208.93692 -26.475456 2083m258    2 2083m258w2o0052199e000    8       1           32          0     0       1 55220.625 55223.074 55221.848   16.64448     0.508645                 5                                          circular halo                                  
         2.23   44.018585  90.85947  312.6204  322.06012    0.5526173   0.52939856   96.24791 0.99999994 0.99661577 0.49250215  278.57217   98.54478 2.7292252    0.015164316   0.012217278  322.62192     -0.7267013     -0.3993742   -8.055774 208.94095 -26.456673 2083m258    2 2083m258w2o0039673e000    8       1           32          0     0       1 55220.625 55223.074 55221.848  16.230158   0.33468598                 5                                          circular halo                                  
         2.24    44.10734 91.713135 305.08167  120.02117    1.5152183    1.4521543   99.46722        1.0   2.169695 0.19849494   95.45233  101.71612  2.726869    -0.06101352   0.060118843  111.72349     -1.8610878      1.5629064    5.052039 208.94737 -26.455994 2083m258    2 2083m258w2o0039676e000    7       1           32          0     0       1 55220.625 55223.074 55221.848  17.301855    1.2856451                 5                                          circular halo                                  
         2.25   44.155846  62.22915 315.74023  321.63126    0.5469826   0.52769846   96.28636  0.9999999 0.48763773  0.5126182   297.0214   98.57236 2.7284257  -0.0023809075   0.011613107  320.97546    0.096992955    -0.19224867   2.3434672  208.9384  -26.47855 2083m258    2 2083m258w2o0039522e000    8       1           32          0     0       1 55220.625 55223.074 55221.848  16.231604   0.33530366                 5                                          circular halo                                  
         2.26   44.606846  86.98383  318.9259  407.85703   0.43301404    0.4132419   95.98697        1.0  0.6547502 0.37820244   787.6586   98.31885  2.725004    0.006362736   0.009299961  407.69257   -0.025993528   0.0043995786  -23.069468 208.93558 -26.459656 2083m258    2 2083m258w2o0039655e000    8       1           36          0     0       1 55220.625 55223.074 55221.848   15.97373     0.260403               2,5                            optical ghost,circular halo                                  
         2.27     44.6715 72.642654 291.22882  258.51706    0.6534227   0.61752933   91.61132  1.0000001 0.76052094  0.7912131   267.7422   93.81649 2.7291229  -0.0017008185   0.013635396  258.75125    -0.06927249    -0.05063456    9.842668 208.95926 -26.470507 2083m258    2 2083m258w2o0050827e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  16.468777    0.4021951                 5                                          circular halo                                  
         2.28   45.327957 89.197945  316.7829  387.28308   0.45760012   0.44493058  96.520065        1.0 0.38220066 0.43621022  427.62613   98.82598 2.7275362   0.0029546618   0.009563045  387.07043    -0.01518721   -0.003244634  -19.879345  208.9374 -26.457956 2083m258    2 2083m258w2o0039664e000    8       1           32          0     0       1 55220.625 55223.074 55221.848  16.029928   0.27641195                 5                                          circular halo                                  
         2.29   47.514477  87.88635  294.8082  358.24484   0.46512586   0.45183012   93.09158  0.9999999  0.6926748  0.7403132   361.3821    95.3608 2.7265496    0.011455476   0.010543221   358.2781    0.021617249   -0.020573147    8.322386 208.95615 -26.458878 2083m258    2 2083m258w2o0029084e000    8       1           32          0     0       1 55220.625 55223.074 55221.848   16.11455   0.28875425                 5                                          circular halo                                  
         2.30   47.546947 92.960655  309.3601   316.4173    0.5574334    0.5466662   97.60689 0.99999994  0.8517414  0.5702696  292.40018    99.9247  2.728525  0.00095295906   0.011893719  319.16153      -0.450753      0.7485133   2.0834725 208.94371 -26.455055 2083m258    2 2083m258w2o0039680e000    8       1           32          0     0       1 55220.625 55223.074 55221.848   16.24935   0.34619716                 5                                          circular halo                                  
         2.31   48.353554 92.521355  301.6973  1891.1042  0.090638556   0.08879814   93.62081  1.0000001  52.447163 0.86151814  1875.3962  95.867905 2.7307465   -0.023972034  0.0022079558  1944.7416     -0.1499566     0.82904226    6.180807 208.95026 -26.455364 2083m258    2 2083m258w2o0001212e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  14.308211  0.053794343                 5                                          circular halo                                  
         2.32   49.255424 63.432446 320.11728  261.90274    0.6768884   0.64450866   97.61732        1.0 0.54134345 0.36499345  255.79807   99.94743 2.7282155   -0.015742004   0.015584439  261.65298   -0.008552666      0.3255893  -1.4340287 208.93466 -26.477646 2083m258    2 2083m258w2o0052197e000    7       1           32          0     0       1 55220.625 55223.074 55221.848  16.454649   0.42515507                 5                                          circular halo                                  
         2.33   50.007656 62.358707   294.918  389.38086   0.43461585   0.41090593   91.03091        1.0 0.47563148  0.5660397   363.7768   93.22401 2.7274942    0.013358295   0.009522874  389.45627    -0.05466205     0.00869163    9.683783 208.95616 -26.478374 2083m258    2 2083m258w2o0039528e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  16.024063    0.2586096                 5                                          circular halo                                  
         2.34   50.695023  93.90671 303.65027   668.4043   0.27565303    0.2597923   98.84542        1.0   9.844392 0.49547607   659.4241  101.05558  2.728605    -0.01854384  0.0063505364   662.8999     0.24360141    -0.43570822    5.690666 208.94858 -26.454313 2083m258    2 2083m258w2o0039684e000    8       1           32          0     0       1 55220.625 55223.074 55221.848  15.437402    0.1617476                 5                                          circular halo                                  
         2.35   52.700336 57.347878 312.32642  1179.7838   0.14181247   0.13705425  91.375694  1.0000001  0.6803643 0.83850586   1144.046   93.65616 2.7304146    0.005763769  0.0029761714  1179.7839    0.009538931    0.008080479   7.3761735 208.94133 -26.482265 2083m258    2 2083m258w2o0000740e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  14.820494   0.08426038                 5                                          circular halo                                  
         2.36   53.021004  92.20655 297.02158  152.28067    1.0912102    1.0462291   90.41953        1.0   1.162987 0.43598464  154.89888    92.6653 2.7258573 -6.0081482e-05     0.0230877   152.0587    -0.16252047      0.8249128   7.7239594 208.95424 -26.455587 2083m258    2 2083m258w2o0052210e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  17.043388    0.7420653                 5                                          circular halo                                  
         2.37     53.3423 85.870316 323.75287  2914.4941   0.06144929   0.05861963    98.1131        1.0   6.843854  0.7282234  4844.8345  100.45369  2.727422   -0.006173253  0.0013212595   2914.111    0.040441655   -0.048475962  -33.898483 208.93147 -26.460524 2083m258    2 2083m258w2o0001134e000    8       1           37          0     0       1 55220.625 55223.074 55221.848  13.838592  0.036563855             0,2,5 bright star core and wings,optical ghost,circular halo                                  
         2.38   53.580364 69.617386 288.68622  295.68655    0.5678239    0.5400839   91.67995  0.9999999  0.5505217  0.5730403   279.4234   93.90431 2.7305021    0.010512292   0.012329131  295.77606   -0.047987945    -0.03650094    10.23778 208.96144 -26.472809 2083m258    2 2083m258w2o0039566e000    9       1           32          0     0       1 55220.625 55223.074 55221.848  16.322922    0.3480973                 5                                          circular halo                                  
