|source_label|target_dist|        x|        y|      flux|         dx|         dy|    dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|          sky|       ra|       dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|       dmag|flags_unwise_bits|                      flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|      float|      float|    float|     float|     float|     float|     float|     float|    float|         float|        float|     float|         float|         float|        float|    float|     float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|      float|             char|                                    char|           char|            char|
          1.9      49.099 1507.1544 408.53363  142.11107  0.26784566   0.2733986 22.474947        1.0 0.25624225 0.46966586  130.65019   22.94076 2.5313182  -0.0025593042  0.0057957126   142.2113     0.06874004    -0.08728567    0.20843014 341.67923  -51.11927 3409m515    1 3409m515w1o0039274e000   10       1           32          0     0       1 55325.562 55329.332 55327.445  17.118431  0.17316324                 5                            circular halo                                  
         1.10   61.860767 1510.4615 387.94046  136.17851  0.28445348  0.28610426  22.25015  1.0000001 0.43683025 0.46233618  141.04654  22.700624  2.530782   0.0035185218  0.0058669015  136.15457    -0.04117288    0.030434126   -0.09843092 341.70425  -51.11658 3409m515    1 3409m515w1o0039280e000   10       1           32          0     0       1 55325.562 55329.332 55327.445  17.164728  0.17900239                 5                            circular halo                                  
          2.1   0.7595179 1524.9358 405.16425  253.37534  0.57201266   0.5572786 78.813896 0.99999994  0.5753601 0.31216288  231.74706  80.805626 2.7819858    0.005386412   0.011975356  253.41841   -0.009945392  -0.0031780708     -9.264921 341.68314 -51.105663 3409m515    2 3409m515w2o0044035e000    9       1           32          0     0       1 55325.695 55329.332  55327.51   16.49059  0.34929657                 5                            circular halo                                  
          2.2    9.272348 1522.8861 408.16772  239.02538   0.6009348   0.5982253 78.161964        1.0 0.32891524 0.31084168  210.22653   80.11587 2.7823007   0.0005917549   0.012522262  239.07118   0.0020249537    0.008632124     -8.988008  341.6795  -51.10725 3409m515    2 3409m515w2o0044021e000   10       1           32          0     0       1 55325.695 55329.332  55327.51   16.55389  0.36857325                 5                            circular halo                                  
          2.3    16.84894 1524.4395 399.21823  241.95204   0.5945031   0.5947307   79.0688        1.0  0.4983877  0.3383778  230.88368    81.0526 2.7858448  -0.0016074777   0.012410749  241.77707    -0.15165432     0.03646527     -8.913305 341.69037 -51.105995 3409m515    2 3409m515w2o0048534e000   10       1           32          0     0       1 55325.695 55329.332  55327.51  16.540676  0.36832103                 5                            circular halo                                  
          2.4   17.679516 1524.1605  411.7441   238.2704  0.60026574   0.5949446 78.247475        1.0  0.5562002 0.31440562    219.141   80.23301  2.783858  0.00018894672   0.012279065  238.29425   -0.019034086  -0.0036029385     -10.26177 341.67514 -51.106304 3409m515    2 3409m515w2o0048535e000    9       1           32          0     0       1 55325.695 55329.332  55327.51  16.557325  0.37027007                 5                            circular halo                                  
          2.5   21.932222 1530.4291 399.76688  253.61978  0.56876737   0.5591669  79.14326  0.9999999  0.2854999  0.2902321  245.29436   81.14794 2.7860098  -0.0070165396   0.011899626  254.16934     0.33156225     0.24174516    -10.979127  341.6896 -51.101425 3409m515    2 3409m515w2o0044058e000    9       1           33          0     0       1 55325.695 55329.332  55327.51  16.489542  0.35049757               0,5 bright star core and wings,circular halo                                  
          2.6   26.339882 1532.7589 410.55066   802.2166   0.1787135  0.17735754   77.7504        1.0  0.8883992 0.51779497   776.2123   79.71836 2.7867649    0.008430243  0.0036893536   802.2227   0.0098591205   0.0037263383    -12.771205 341.67648 -51.099728 3409m515    2 3409m515w2o0020608e000   10       1           33          0     0       1 55325.695 55329.332  55327.51  15.239271 0.105560355               0,5 bright star core and wings,circular halo                                  
          2.7   27.668512 1534.3442 402.39587  250.38065  0.57769877   0.5694257  78.91647 0.99999994 0.36364922 0.25301218  232.71013   80.90211  2.787454    0.013270199   0.012436364  250.45738     0.05806935    0.050892584    -12.128905 341.68637 -51.098454 3409m515    2 3409m515w2o0044080e000    9       1           33          0     0       1 55325.695 55329.332  55327.51  16.503498   0.3542682               0,5 bright star core and wings,circular halo                                  
          2.8   28.579748  1528.965 395.85083  218.93137  0.65641975  0.64960855 77.284065  0.9999999  0.8862369  0.2751182  202.51122  79.213036 2.7817245   -0.013530552   0.014099046  219.82027    -0.44762543      1.0505528     -10.83309  341.6944 -51.102512 3409m515    2 3409m515w2o0044046e000   10       1           32          0     0       1 55325.695 55329.332  55327.51  16.649231  0.40049917                 5                            circular halo                                  
          2.9     35.8896 1537.5212 407.89377  331.96457  0.43453354  0.43486884 78.794044        1.0  0.5369655 0.26702416   282.9875   80.75424 2.7846622  -0.0030550957   0.008959771  330.93628     0.06297141     0.57132363    -13.032954 341.67966  -51.09607 3409m515    2 3409m515w2o0044095e000   10       1           33          0     0       1 55325.695 55329.332  55327.51  16.197271   0.2627169               0,5 bright star core and wings,circular halo                                  
         2.10    38.55624 1535.5382 396.41568   338.4855  0.42490914  0.42340776  78.13909        1.0  0.4612648 0.30796057   340.5635   80.10864  2.788351   0.0012030005   0.008513582  338.51294   -0.012577088     0.01074099    -13.569793 341.69363 -51.097496 3409m515    2 3409m515w2o0044082e000   10       1           33          0     0       1 55325.695 55329.332  55327.51   16.17615  0.25524166               0,5 bright star core and wings,circular halo                                  
         2.11   40.125835 1532.0767 417.94232  259.02704   0.5495114  0.54934496 77.540306 0.99999994 0.37833282 0.26339087  294.60028  79.499245 2.7811182    0.014834702   0.012311304  259.02435   0.0035394074    0.001053244    -14.913347 341.66748 -51.100307 3409m515    2 3409m515w2o0044066e000   10       1           33          0     0       1 55325.695 55329.332  55327.51  16.466637   0.3352839               0,5 bright star core and wings,circular halo                                  
         2.12    42.68142 1522.9679 389.91675  487.03918   0.2955509   0.2926897 78.247086        1.0 0.41250423 0.47586992  480.65308   80.19543 2.7811167  -0.0016512871  0.0062085646   487.0505    0.020763252   -0.018377304     -8.344442  341.7017 -51.107044 3409m515    2 3409m515w2o0044020e000   10       1           32          0     0       1 55325.695 55329.332  55327.51   15.78109   0.1759574                 5                            circular halo                                  
         2.13     43.6227 1511.4154  413.9771   228.3656  0.62298524   0.6177447 77.078735        1.0  1.0998952  0.4395499  240.95216  79.041885 2.7839828   -0.025541902   0.015358573  228.57825     -0.9299408      0.7124234     -7.508561 341.67258  -51.11606 3409m515    2 3409m515w2o0043950e000   10       1           32          0     0       1 55325.695 55329.332  55327.51  16.603424  0.38141358                 5                            circular halo                                  
         2.14    43.96995 1520.5931  389.8911  316.13257   0.4561422  0.44753596  77.49425  0.9999999 0.47064298 0.32467678  305.12106   79.43555 2.7844043    0.003380537   0.009262757   316.1885  -0.0116221905    0.006962123    -7.4167314 341.70175  -51.10886 3409m515    2 3409m515w2o0020463e000   10       1           32          0     0       1 55325.695 55329.332  55327.51  16.250326  0.27168062                 5                            circular halo                                  
         2.15   49.655704 1519.8815 387.94202  346.06766  0.41160715   0.4076229  77.19951        1.0  0.3930931 0.39698714  318.73306   79.14222 2.7813728  -0.0057798624   0.008594011  346.11157   -0.045886025    0.055122875    -7.2306237 341.70413 -51.109386 3409m515    2 3409m515w2o0044002e000   10       1           32          0     0       1 55325.695 55329.332  55327.51  16.152098  0.24634399                 5                            circular halo                                  
         2.16   49.782753 1537.0664 392.09506  367.37894  0.38948017  0.38771915 77.385315  1.0000001  0.7487472 0.33174244  378.90848  79.322685  2.781307    0.009333432   0.008246371   367.3724   0.0065886187   0.0027610385     -14.54586 341.69885 -51.096294 3409m515    2 3409m515w2o0044094e000   10       1           33          0     0       1 55325.695 55329.332  55327.51  16.087214  0.23217678               0,5 bright star core and wings,circular halo                                  
         2.17     52.1914 1512.7594 420.07565  217.97746  0.65687585  0.64689755  77.02991        1.0 0.47518823 0.41867352  228.63005  78.934044 2.7826028  -0.0048016906   0.013438338  217.70975      1.1515633    -0.18104368     -8.388632 341.66513 -51.115078 3409m515    2 3409m515w2o0043962e000   10       1           32          0     0       1 55325.695 55329.332  55327.51   16.65397  0.40096918                 5                            circular halo                                  
         2.18    62.06333 1543.4071 417.99863   364.1147   0.3931081  0.38906133  77.43986 0.99999994  0.9685098  0.2351798   382.7463   79.41001 2.7839112    0.014658749   0.008609473  364.11362    0.009519261  -0.0026960785    -19.906185  341.6673 -51.091652 3409m515    2 3409m515w2o0044127e000   10       1           33          0     0       1 55325.695 55329.332  55327.51  16.096905  0.23449348               0,5 bright star core and wings,circular halo                                  
          3.1   2.4193857 1523.8655 405.54004  123.61671  0.27364403  0.27451128 19.184916        1.0  1.0979209  0.2750229  124.19268   19.61229 2.6325412    0.005829513  0.0056701414  123.54236     0.38287574     0.23740983     1.1165149 341.68268 -51.106483 3409m515    1 3409m515w1o0035766e001   15       1           32          0     1       0  55504.83 55514.086 55509.457  17.269808   0.1698755                 5                            circular halo                                  
          3.2   10.242054 1521.1866  406.5117 124.401344  0.27163202  0.27536914 19.656506 0.99999994 0.46685585 0.29389888  121.76725  20.097496 2.6331253   0.0025305748   0.005759062 124.184235     0.19174916   -0.034499083     1.2730794 341.68152 -51.108536 3409m515    1 3409m515w1o0038024e001   13       1           32          0     1       0  55504.83 55514.086 55509.457  17.262938  0.17300534                 5                            circular halo                                  
          3.3   14.506372 1524.4233  410.6062   162.5878  0.20873204  0.21067302 19.398653        1.0 0.74611044 0.33071345  165.89774  19.829641 2.6350882  -0.0038858652  0.0042926776  162.41518     0.10476119   -0.032346945    0.88644004  341.6765 -51.106094 3409m515    1 3409m515w1o0035774e001   15       1           33          0     1       0  55504.83 55514.086 55509.457   16.97228  0.13016118               0,5 bright star core and wings,circular halo                                  
          3.4   26.443071 1532.6399 410.79626  476.54443 0.072452135  0.07189823 19.378193  1.0000001  1.1115811 0.50785756  475.83432   19.79906 2.6321137   0.0011291504   0.001465559   476.6087    0.021566754      0.0168073    0.47641978 341.67618 -51.099823 3409m515    1 3409m515w1o0019814e001   16       1           33          0     1       0  55504.83 55514.086 55509.457  15.804742  0.04417474               0,5 bright star core and wings,circular halo                                  
          3.5   30.281532  1519.635  415.1065  148.30759  0.22641383  0.22626138 18.957455  1.0000001  0.5135421  0.3558259  145.02216  19.385109 2.6310296  -0.0063382387  0.0047021755  148.31784     0.13234496   -0.016037231     0.8037235 341.67108 -51.109787 3409m515    1 3409m515w1o0035749e001   16       1           32          0     1       0  55504.83 55514.086 55509.457  17.072092  0.13954791                 5                            circular halo                                  
          3.6    38.24242 1538.4186 407.75153  217.05374  0.15563405   0.1584489 19.331951  0.9999999  0.9104019  0.2726416  220.35909  19.758558 2.6332066   0.0032163858  0.0032402438  217.03691    0.010136927   -0.010619195    0.24628067  341.6798 -51.095383 3409m515    1 3409m515w1o0019872e001   16       1           33          0     1       0  55504.83 55514.086 55509.457  16.658583  0.09695833               0,5 bright star core and wings,circular halo                                  
          3.7    42.66545   1523.73 389.85483   206.5371  0.16395964  0.16556846 19.140305        1.0  0.3139301   0.381881  209.10173  19.560905 2.6303852  -0.0001398325  0.0033488947  206.37317    0.016412608     0.06293706     1.5128924 341.70175  -51.10646 3409m515    1 3409m515w1o0035765e001   16       1           32          0     1       0  55504.83 55514.086 55509.457  16.712505   0.1009074                 5                            circular halo                                  
          3.8   45.409428 1520.9751 389.25604  442.45618 0.076941974   0.0767861 19.261827  0.9999999  0.7251211 0.61952835   439.1671   19.68621 2.6297524   0.0011352897  0.0015850773   442.4731    0.023811236    0.012084527     1.6939102  341.7025 -51.108562 3409m515    1 3409m515w1o0019660e001   16       1           32          0     1       0  55504.83 55514.086 55509.457 15.8853245  0.04729622                 5                            circular halo                                  
          3.9    48.06174 1507.7845 409.65436   96.13221  0.35189506  0.35037306  19.21435        1.0  0.8163172 0.35495818   87.31591  19.644062 2.6324286    0.017647982   0.008050719   96.06284   -0.025747363   -0.024738811     1.4617248  341.6779 -51.118797 3409m515    1 3409m515w1o0035700e001   14       1           32          0     1       0  55504.83 55514.086 55509.457  17.542828  0.21997179                 5                            circular halo                                  
         3.10    49.95144 1513.1044 419.30472   86.61872  0.39201474   0.3882004 18.970201  1.0000001  1.0234405  0.3001892   85.47359   19.39088 2.6308012   0.0022326708   0.007928894   86.47696     0.40462676    -0.13682412     0.7783095 341.66608 -51.114807 3409m515    1 3409m515w1o0038016e001   16       1           32          0     1       0  55504.83 55514.086 55509.457  17.655972  0.24170005                 5                            circular halo                                  
         3.11    62.55247 1510.3184  387.7326  116.12566   0.2947274  0.28851992  19.06724        1.0 0.40473735 0.40374961  119.41796  19.488838 2.6325812   0.0035998821  0.0059039965  116.09516   -0.024677066    0.011980795     1.1060057 341.70453 -51.116688 3409m515    1 3409m515w1o0035705e001   16       1           32          0     1       0  55504.83 55514.086 55509.457  17.337679  0.17990081                 5                            circular halo                                  
          4.1    0.995401 1524.6439 405.69263  218.64331    0.581078   0.5657938 66.673454        1.0 0.37233558 0.26225343  240.37773   68.47917  2.872639   0.0052706003   0.011342892  218.66235   -0.011035977  -0.0051280134    -13.957553  341.6825  -51.10589 3409m515    2 3409m515w2o0036699e001   16       1           33          0     1       0  55504.83 55514.086 55509.457   16.65066  0.34196234               0,5 bright star core and wings,circular halo                                  
          4.2   12.445957 1520.4518 406.83954   276.6692  0.45756647   0.4475861  66.92449 0.99999994 0.46465307 0.34647942  289.77777  68.744835 2.8711832   0.0012853146   0.009018609  276.68457  -0.0009430894   -0.002489841    -14.230463 341.68115   -51.1091 3409m515    2 3409m515w2o0036683e001   15       1           32          0     1       0  55504.83 55514.086 55509.457  16.395098  0.26794276                 5                            circular halo                                  
          4.3   15.850387 1523.9767 411.05508  402.20187   0.3190721  0.30833113 68.418945  1.0000001 0.47871906 0.40197664  412.84738   70.25666 2.8681374    0.008092999  0.0066116205   402.2134   0.0001453698   0.0027350897    -14.321628 341.67596  -51.10644 3409m515    2 3409m515w2o0036692e001   14       1           32          0     1       0  55504.83 55514.086 55509.457   15.98889  0.18650877                 5                            circular halo                                  
          4.4   26.725096 1532.5881 411.04694    898.879  0.14219601  0.13875024   68.3106  0.9999999  0.9899965  0.5169777   898.1405   70.12943  2.870195   0.0036085844  0.0029063325   899.1466   -0.046252854  -0.0056417095    -13.864042 341.67587 -51.099865 3409m515    2 3409m515w2o0018177e001   15       1           33          0     1       0  55504.83 55514.086 55509.457 15.1157465  0.08267027               0,5 bright star core and wings,circular halo                                  
          4.5   30.151997 1519.9287 415.20157  236.80798  0.53857535  0.52699167 67.724304        1.0 0.27164453 0.32715935  235.86397   69.53764 2.8695493   -0.003625393   0.010809537  236.83167    0.039335977     0.11331135    -14.272922 341.67096 -51.109566 3409m515    2 3409m515w2o0036679e001   15       1           32          0     1       0  55504.83 55514.086 55509.457  16.564009  0.31941456                 5                            circular halo                                  
          4.6    31.08335 1513.4202 405.55655  211.63788   0.5999852  0.60582834  67.42528        1.0  0.5170975 0.35125196  215.33478  69.203995 2.8742106   0.0044534206   0.011578475  211.62975    0.004422017   -0.005781667     -12.28469  341.6828  -51.11446 3409m515    2 3409m515w2o0040029e001   15       1           32          0     1       0  55504.83 55514.086 55509.457  16.686016  0.35837415                 5                            circular halo                                  
          4.7    38.05878 1538.3132 407.95425  316.02115  0.39335674  0.38463995   65.6909        1.0  0.2756709 0.23002055  328.18448   67.47827 2.8696475 -0.00048470497   0.007808401  316.04355    0.008613965   -0.008200677    -13.236661 341.67957 -51.095467 3409m515    2 3409m515w2o0036760e001   16       1           33          0     1       0  55504.83 55514.086 55509.457   16.25071  0.22902817               0,5 bright star core and wings,circular halo                                  
          4.8   41.561626 1523.4742 390.27612  347.08026  0.37295982   0.3652226  68.23528 0.99999994   0.517035 0.36007667  355.44568   70.03977 2.8726778   0.0040128827  0.0073320107   347.1148   -0.027730187  -0.0028670505    -10.470142 341.70126 -51.106663 3409m515    2 3409m515w2o0018060e001   15       1           32          0     1       0  55504.83 55514.086 55509.457  16.148926  0.21626922                 5                            circular halo                                  
          4.9   42.812557 1509.8883 410.06912  215.36496   0.5964175  0.57947254  67.14221        1.0  0.6216217 0.37911758  224.80205   68.91932 2.8684537   0.0077340603   0.012048063  215.43791   -0.042311832   -0.037416562    -11.939753 341.67734 -51.117195 3409m515    2 3409m515w2o0036637e001   16       1           32          0     1       0  55504.83 55514.086 55509.457  16.667063  0.35014328                 5                            circular halo                                  
         4.10   44.641693 1521.3262 389.46362  379.25116   0.3422564  0.32942474 68.225075  1.0000001  0.4233648 0.40401697   375.3729   70.04827 2.8738031  -0.0030848384   0.006654479  379.22913   0.0011503886    0.027025718    -10.014431 341.70227 -51.108295 3409m515    2 3409m515w2o0036682e001   15       1           32          0     1       0  55504.83 55514.086 55509.457  16.052683  0.19746643                 5                            circular halo                                  
         4.11    44.86714 1511.3392  414.6744  306.37085  0.41717964  0.40370303 66.373245  1.0000001  0.5331246  0.4644135  306.43433   68.15562 2.8727617    0.013274431   0.008411532    306.408   -0.035525754    0.002218987    -12.565932 341.67172  -51.11612 3409m515    2 3409m515w2o0036646e001   16       1           32          0     1       0  55504.83 55514.086 55509.457  16.284382   0.2390048                 5                            circular halo                                  
         4.12    48.92841 1512.6077  418.3726  193.77426   0.6560639   0.6424018  66.75189        1.0  0.2664886 0.33906537    192.487   68.53862 2.8735695  -0.0019792318   0.012541277  193.82498      0.2851613   -0.011452145    -13.133376  341.6672  -51.11518 3409m515    2 3409m515w2o0041947e001   15       1           32          0     1       0  55504.83 55514.086 55509.457   16.78176   0.3899639                 5                            circular halo                                  
         4.13    49.19076 1506.8766 404.09467  183.16682   0.6863524   0.6831983  66.51622        1.0 0.41056448 0.38708374   184.1023  68.296394 2.8686693   -0.009364426   0.014092328  183.34492   -0.055457927     -0.0750022    -10.636538 341.68466 -51.119446 3409m515    2 3409m515w2o0041331e001   16       1           32          0     1       0  55504.83 55514.086 55509.457  16.842882  0.41312757                 5                            circular halo                                  
         4.14   50.496506 1524.9146 423.70212  262.87827  0.48095423   0.4774471  67.66833        1.0 0.98757064 0.31037778  367.48795  69.468544 2.8708427  -0.0044312477   0.009691677   262.9435   -0.010698844   -0.030114895    -14.622518 341.66058  -51.10582 3409m515    2 3409m515w2o0036700e001   15       1           32          0     1       0  55504.83 55514.086 55509.457  16.450613   0.2859135                 5                            circular halo                                  
         4.15   57.457706 1541.0721 392.32684  241.22867    0.527446   0.5198418  68.09188        1.0 0.93045855 0.20135704   241.5136   69.91784 2.8711605   -0.008389533  0.0107640745  241.35341   -0.069253795   -0.029444173    -12.314563 341.69852 -51.093235 3409m515    2 3409m515w2o0040074e001   15       1           33          0     1       0  55504.83 55514.086 55509.457  16.543928  0.31502432               0,5 bright star core and wings,circular halo                                  
         4.16   60.366093 1512.5197 387.09027  179.71571    0.714931  0.70572287  67.08087        1.0  0.5748775 0.36439434  190.28581   68.82419  2.870596   -0.016690612   0.015234969  179.70773     0.08511346     0.02458151     -9.264839 341.70526    -51.115 3409m515    2 3409m515w2o0040028e001   16       1           32          0     1       0  55504.83 55514.086 55509.457  16.863535    0.425833                 5                            circular halo                                  
          5.1    9.921361 1521.6216 407.18472   97.34487  0.37655935  0.40325636 21.552313        1.0 0.68827057  0.2449554  104.83256  22.021328 2.6217737 -0.00020855665   0.008149165  97.306656   -0.031281985    0.043687027    -2.2384758  341.6807 -51.108208 3409m515    1 3409m515w1o0040534e002   12       1           32          0     2       1  56787.78  56791.66  56789.72  17.529217  0.24443127                 5                            circular halo                                  
          5.2   15.124159 1524.5157 410.83548  114.96185  0.32831386   0.3347157 22.361433        1.0  1.1468483 0.25964683    116.352   22.85322 2.6222913   -0.017843664   0.008006304 113.062805    -0.68127507     0.10619021    -1.9073558 341.67624 -51.106026 3409m515    1 3409m515w1o0040548e002    8       1           33          0     2       1  56787.78  56791.66  56789.72  17.348616  0.21391405               0,5 bright star core and wings,circular halo                                  
          5.3   26.523027 1532.7097  410.7455   476.3486  0.07784026  0.08077646 21.802483 0.99999994   2.050133 0.49635768  465.62646  22.284384 2.6213253    0.005323291   0.001684862  476.39133    0.010462541    0.004266642    -1.3199371 341.67624  -51.09977 3409m515    1 3409m515w1o0021895e002   10       1           33          0     2       1  56787.78  56791.66  56789.72  15.805188 0.049728926               0,5 bright star core and wings,circular halo                                  
          5.4   38.568096 1538.3959  408.4612  194.37914  0.19303042  0.20048454 21.878504 0.99999994  0.9938335 0.24353014  184.80475  22.358288  2.624574  0.00067067146  0.0041140122  194.42471   0.0114708375  -0.0133570265    -1.0524094 341.67896 -51.095406 3409m515    1 3409m515w1o0040593e002   11       1           33          0     2       1  56787.78  56791.66  56789.72  16.778376  0.12272599               0,5 bright star core and wings,circular halo                                  
          5.5   42.730553 1523.2189 389.87228  274.03085  0.13470295  0.14041665  21.32643        1.0  0.5228865  0.4395958  292.49142   21.78896 2.6188455   0.0011034012  0.0028763567   273.9139    0.066689044     0.07321886    -2.4172595 341.70175 -51.106853 3409m515    1 3409m515w1o0040547e002   12       1           32          0     2       1  56787.78  56791.66  56789.72    16.4055 0.084668525                 5                            circular halo                                  
          5.6    45.51061 1520.8654 389.24417  366.57925  0.10018535 0.105162576  21.60117  1.0000001 0.38954526 0.54425156   381.4395  22.070845 2.6188865  -0.0013664365  0.0021794788   366.5975  -0.0041112853    -0.01424543      -2.24739 341.70255 -51.108646 3409m515    1 3409m515w1o0021745e002   11       1           32          0     2       1  56787.78  56791.66  56789.72   16.08958  0.06405264                 5                            circular halo                                  
          6.1   1.3942358 1524.2335 405.20343  392.05725  0.38148716   0.3910747  81.33789        1.0 0.54985833 0.42256814  400.71683    83.5219 2.8721893    0.008010924     0.0081653  392.16034  0.00041729165     0.01226049    -11.576173 341.68307 -51.106197 3409m515    2 3409m515w2o0038401e002   13       1           32          0     2       1  56787.78  56791.66  56789.72  16.016626  0.22856936                 5                            circular halo                                  
          6.2   14.016518 1524.7932   410.436  351.82397   0.4321502   0.4275051  80.35311        1.0 0.31717676 0.37710425  345.77765  82.521194  2.874061  -0.0009456277   0.008482014  350.40973    -0.16532357   0.0027197034    -13.280102  341.6767 -51.105812 3409m515    2 3409m515w2o0038405e002   11       1           32          0     2       1  56787.78  56791.66  56789.72  16.134186  0.25242317                 5                            circular halo                                  
          6.3   16.709183 1524.8698  399.2643  262.78854   0.5668019  0.57636064  81.54717        1.0  0.4487113 0.34253347  251.62685   83.76759 2.8720064   -0.010316491   0.012041465   263.2978    -0.65905726    -0.73649865    -10.533127  341.6903 -51.105667 3409m515    2 3409m515w2o0038404e002   10       1           32          0     2       1  56787.78  56791.66  56789.72  16.450983  0.34840596                 5                            circular halo                                  
          6.4   22.126438 1517.9357   409.663  206.88792  0.73137903  0.73312545  81.17838        1.0  0.4141665 0.32033265  198.41309  83.332726 2.8724241  -0.0024437904    0.01466059  207.29674      -0.176069   -0.009966584    -11.458039 341.67773 -51.111042 3409m515    2 3409m515w2o0043923e002   11       1           32          0     2       1  56787.78  56791.66  56789.72  16.710663   0.4501553                 5                            circular halo                                  
          6.5   26.454674 1527.4557 396.11478  224.72986   0.6767948   0.6850084   81.8264        1.0 0.42938548  0.2806226  220.16615    83.9961 2.8729916  -0.0018217564   0.013652206  222.74907     0.42601943    -0.46417812     -10.17144  341.6941  -51.10367 3409m515    2 3409m515w2o0041825e002   11       1           32          0     2       1  56787.78  56791.66  56789.72  16.620848  0.41433433                 5                            circular halo                                  
